symbol,timeframe,type,entry_time,entry_price,exit_time,exit_price,reason,pnl,duration
APE/USDT,4h,SHORT,2025-11-26 00:00:00,0.2805,2025-11-26 08:00:00,0.2720506997515651,TP1+TP2,0.025789249035383783,2
APE/USDT,4h,SHORT,2025-11-26 20:00:00,0.2802,2025-11-27 16:00:00,0.284,SL_CANDLE,-0.01356174161313337,5
LPT/USDT,4h,LONG,2025-08-28 00:00:00,8.798,2025-08-28 12:00:00,7.661,SL_VWAP,-0.12923391679927262,3
LPT/USDT,4h,SHORT,2025-09-17 08:00:00,6.782,2025-09-17 12:00:00,6.822,SL_CANDLE,-0.005897965202005313,1
LPT/USDT,4h,SHORT,2025-09-21 08:00:00,6.77,2025-09-21 20:00:00,6.77,SL_BE,0.00104230763885633,3
JTO/USDT,4h,SHORT,2025-09-04 12:00:00,1.867,2025-09-04 16:00:00,1.8337636032225817,TP1+TP2,0.015113809418530834,1
JTO/USDT,4h,SHORT,2025-09-05 12:00:00,1.838,2025-09-05 16:00:00,1.8289903835569363,TP2,0.004901858782950898,1
JTO/USDT,4h,LONG,2025-09-14 16:00:00,1.949,2025-09-14 20:00:00,1.912,SL_CANDLE,-0.018984094407388477,1
JTO/USDT,4h,SHORT,2025-11-20 12:00:00,0.55,2025-11-20 16:00:00,0.5306620473741553,TP1+TP2,0.02965688488458255,1
AMP/USDT,4h,LONG,2025-08-15 12:00:00,0.003893,2025-08-15 16:00:00,0.0039590164899943004,TP2,0.01695774209974319,1
AMP/USDT,4h,SHORT,2025-09-24 12:00:00,0.003176,2025-09-24 16:00:00,0.003207,SL_CANDLE,-0.00976070528967261,1
AMP/USDT,4h,SHORT,2025-11-07 08:00:00,0.002294,2025-11-07 12:00:00,0.00226027784219775,TP2,0.014700155973081917,1
AMP/USDT,4h,LONG,2025-11-11 20:00:00,0.002686,2025-11-12 00:00:00,0.002849688561117842,TP1+TP2,0.053635781356573174,1
AMP/USDT,4h,LONG,2025-11-12 12:00:00,0.00277,2025-11-12 20:00:00,0.002619,SL_CANDLE,-0.054512635379061404,2
AMP/USDT,4h,SHORT,2025-11-20 12:00:00,0.00235,2025-11-20 16:00:00,0.0022591564411092034,TP1+TP2,0.03372345594882069,1
AMP/USDT,4h,SHORT,2025-11-28 16:00:00,0.002245,2025-11-29 00:00:00,0.002245,SL_BE,0.00107193422097849,2
DYDX/USDT,4h,SHORT,2025-09-03 00:00:00,0.5935,2025-09-03 08:00:00,0.5935,SL_BE,0.003507620281857788,2
DYDX/USDT,4h,SHORT,2025-09-05 12:00:00,0.591,2025-09-05 16:00:00,0.6002,SL_VWAP,-0.015566835871404377,1
DYDX/USDT,4h,SHORT,2025-10-30 12:00:00,0.3073,2025-10-30 16:00:00,0.31009799455268544,TP2,-0.009105091287619339,1
DYDX/USDT,4h,SHORT,2025-11-20 16:00:00,0.2673,2025-11-20 20:00:00,0.2663843545990963,TP2,0.0034255346086930947,1
BARD/USDT,4h,SHORT,2025-11-21 04:00:00,0.7143,2025-11-21 16:00:00,0.7251,SL_VWAP,-0.015119697606047767,3
BARD/USDT,4h,LONG,2025-12-03 00:00:00,0.7851,2025-12-03 04:00:00,0.8043269233047401,TP2,0.024489776212890172,1
AXS/USDT,4h,LONG,2025-08-31 00:00:00,2.687,2025-09-01 00:00:00,2.469666666666667,TP2,-0.08088326510358503,6
AXS/USDT,4h,LONG,2025-09-10 00:00:00,2.517,2025-09-10 08:00:00,2.506,SL_VWAP,-0.0043702820818435125,2
AXS/USDT,4h,LONG,2025-09-10 12:00:00,2.559,2025-09-10 16:00:00,2.5579040834582947,TP2,-0.00042825968804434866,1
AXS/USDT,4h,SHORT,2025-09-17 08:00:00,2.422,2025-09-17 16:00:00,2.464,SL_CANDLE,-0.017341040462427668,2
AXS/USDT,4h,SHORT,2025-10-24 12:00:00,1.575,2025-10-24 16:00:00,1.597,SL_VWAP,-0.01396825396825398,1
CVX/USDT,4h,SHORT,2025-08-22 08:00:00,3.891,2025-08-22 12:00:00,4.039,SL_CANDLE,-0.038036494474428084,1
CVX/USDT,4h,SHORT,2025-09-05 12:00:00,3.453,2025-09-05 20:00:00,3.453,SL_BE,0.0022875067844172624,2
CVX/USDT,4h,SHORT,2025-11-20 12:00:00,1.829,2025-11-20 16:00:00,1.7520185142378188,TP1+TP2,0.03661719819534375,1
SNX/USDT,4h,LONG,2025-08-24 16:00:00,0.707,2025-08-24 20:00:00,0.692,SL_VWAP,-0.021216407355021238,1
SNX/USDT,4h,SHORT,2025-09-05 12:00:00,0.664,2025-09-05 20:00:00,0.664,SL_BE,0.001862784831536923,2
SNX/USDT,4h,LONG,2025-09-10 12:00:00,0.7,2025-09-10 16:00:00,0.687,SL_CANDLE,-0.01857142857142843,1
SNX/USDT,4h,SHORT,2025-09-21 08:00:00,0.677,2025-09-22 00:00:00,0.6566666666666667,TP2,0.02434294991480018,4
SNX/USDT,4h,LONG,2025-10-01 16:00:00,1.325,2025-10-01 20:00:00,1.3107984907790688,TP2,-0.01071812016674046,1
SNX/USDT,4h,SHORT,2025-10-29 20:00:00,1.113,2025-10-30 00:00:00,1.1065870542835787,TP2,0.005761855989596818,1
PROM/USDT,4h,LONG,2025-10-09 00:00:00,10.209,2025-10-09 08:00:00,10.209,SL_BE,0.0015467091872807478,2
PROM/USDT,4h,LONG,2025-10-09 12:00:00,10.24,2025-10-09 20:00:00,10.24,SL_BE,0.0008871524252871722,2
PROM/USDT,4h,SHORT,2025-11-19 16:00:00,9.231,2025-11-19 20:00:00,9.182471349126352,TP1+TP2,0.0045953604997184955,1
PROM/USDT,4h,SHORT,2025-11-20 12:00:00,9.097,2025-11-20 16:00:00,9.27,SL_CANDLE,-0.019017258436847317,1
PROM/USDT,4h,SHORT,2025-11-20 20:00:00,9.1,2025-11-21 00:00:00,9.115006946747915,TP2,-0.0016491150272434341,1
SFP/USDT,4h,SHORT,2025-08-06 08:00:00,0.4607,2025-08-06 12:00:00,0.4667,SL_CANDLE,-0.013023659648361201,1
SFP/USDT,4h,LONG,2025-10-07 20:00:00,0.5275,2025-10-08 00:00:00,0.541133241995852,TP1+TP2,0.022186403650560082,1
SFP/USDT,4h,LONG,2025-10-08 04:00:00,0.5327,2025-10-08 08:00:00,0.5499475007036083,TP1+TP2,0.027778968436824515,1
SFP/USDT,4h,SHORT,2025-10-21 20:00:00,0.3766,2025-10-22 00:00:00,0.37611654827062463,TP2,0.001283727374868193,1
SFP/USDT,4h,SHORT,2025-11-04 16:00:00,0.3237,2025-11-04 20:00:00,0.31885522922134096,TP2,0.014966854428974436,1
SFP/USDT,4h,SHORT,2025-11-20 16:00:00,0.3397,2025-11-20 20:00:00,0.3369276996900779,TP2,0.008161025345664095,1
BEAM/USDT,4h,SHORT,2022-09-29 12:00:00,0.1842,2022-09-30 12:00:00,0.1868,SL_CANDLE,-0.014115092290988009,6
BEAM/USDT,4h,SHORT,2022-11-19 12:00:00,0.1176,2022-11-20 00:00:00,0.1206,SL_CANDLE,-0.025510204081632678,3
BEAM/USDT,4h,SHORT,2022-12-16 20:00:00,0.1179,2022-12-17 00:00:00,0.12020098107584962,TP2,-0.019516378930022154,1
BEAM/USDT,4h,SHORT,2022-12-17 12:00:00,0.1241,2022-12-17 20:00:00,0.12025543294056666,TP2,0.02424672203852004,2
SUPER/USDT,4h,SHORT,2025-09-11 12:00:00,0.5794,2025-09-11 16:00:00,0.5883,SL_VWAP,-0.015360717984121537,1
SUPER/USDT,4h,SHORT,2025-09-23 16:00:00,0.5359,2025-09-24 04:00:00,0.5359,SL_BE,0.0025948753830491813,3
KAITO/USDT,4h,LONG,2025-09-10 00:00:00,1.3485,2025-09-10 04:00:00,1.2875,SL_VWAP,-0.04523544679273262,1
KAITO/USDT,4h,SHORT,2025-09-25 00:00:00,1.0088,2025-09-25 12:00:00,0.9651390258860526,TP2,0.034190079534751894,3
KAITO/USDT,4h,SHORT,2025-10-21 20:00:00,1.0311,2025-10-22 00:00:00,1.0312800243371365,TP2,-0.00017459444974939121,1
KAITO/USDT,4h,SHORT,2025-10-24 12:00:00,1.0331,2025-10-24 20:00:00,1.0628,SL_VWAP,-0.02874842706417584,2
QTUM/USDT,4h,SHORT,2025-08-07 00:00:00,2.06,2025-08-07 08:00:00,2.11,SL_CANDLE,-0.024271844660194088,2
TURBO/USDT,4h,LONG,2025-09-10 12:00:00,0.004203,2025-09-10 16:00:00,0.004124,SL_CANDLE,-0.018796098025220098,1
TURBO/USDT,4h,LONG,2025-12-04 08:00:00,0.002613,2025-12-04 16:00:00,0.002363,SL_VWAP,-0.09567546880979709,2
TFUEL/USDT,4h,LONG,2025-07-31 12:00:00,0.04312,2025-08-01 04:00:00,0.04312,SL_BE,0.0014583379063891828,4
TFUEL/USDT,4h,SHORT,2025-08-21 00:00:00,0.03509,2025-08-22 00:00:00,0.03411323617313841,TP2,0.023462690278055313,6
TFUEL/USDT,4h,SHORT,2025-09-05 12:00:00,0.03382,2025-09-05 16:00:00,0.03406,SL_VWAP,-0.007096392667060826,1
TFUEL/USDT,4h,LONG,2025-11-12 00:00:00,0.02567,2025-11-12 04:00:00,0.028318405839108603,TP1+TP2,0.09002510448844367,1
ZEN/USDT,4h,SHORT,2025-08-06 08:00:00,7.7,2025-08-06 12:00:00,7.79,SL_CANDLE,-0.01168831168831167,1
ZEN/USDT,4h,SHORT,2025-08-28 12:00:00,7.578,2025-08-29 08:00:00,7.319869559672729,TP2,0.03406313543511098,5
ZEN/USDT,4h,LONG,2025-09-12 16:00:00,7.708,2025-09-12 20:00:00,7.644014530919836,TP2,-0.008301176580197689,1
ZEN/USDT,4h,SHORT,2025-09-25 00:00:00,6.64,2025-09-25 04:00:00,6.502556225814583,TP2,0.020699363582141028,1
ZEN/USDT,4h,LONG,2025-10-12 04:00:00,15.36,2025-10-12 08:00:00,16.91298815680555,TP2,0.10110599979202806,1
ZEN/USDT,4h,LONG,2025-11-06 08:00:00,20.376,2025-11-06 16:00:00,20.376,SL_BE,0.010018960342869096,2
ZEN/USDT,4h,SHORT,2025-11-25 16:00:00,11.959,2025-11-25 20:00:00,11.887227105620603,TP2,0.006001579929709549,1
KSM/USDT,4h,LONG,2025-08-30 16:00:00,15.43,2025-08-30 20:00:00,16.221031522311414,TP1+TP2,0.04419903800026099,1
KSM/USDT,4h,SHORT,2025-11-20 16:00:00,9.44,2025-11-20 20:00:00,9.439571936673802,TP2,4.534569133443304e-05,1
GAS/USDT,4h,LONG,2025-08-05 16:00:00,3.342,2025-08-06 00:00:00,3.28,SL_CANDLE,-0.018551765409934255,2
GAS/USDT,4h,LONG,2025-08-16 00:00:00,3.42,2025-08-16 04:00:00,3.4748917167756153,TP2,0.016050209583513254,1
GAS/USDT,4h,LONG,2025-08-22 12:00:00,3.41,2025-08-22 16:00:00,3.492798910007125,TP1+TP2,0.018836723846668478,1
GAS/USDT,4h,SHORT,2025-11-19 04:00:00,2.291,2025-11-19 12:00:00,2.241611111161866,TP2,0.018100546433047694,2
FORM/USDT,4h,LONG,2025-07-29 16:00:00,3.7305,2025-07-31 12:00:00,3.961724811179737,TP2,0.06198225738633877,11
FORM/USDT,4h,SHORT,2025-09-24 08:00:00,1.1988,2025-09-25 12:00:00,1.049052870079901,TP2,0.10249034963136516,7
FORM/USDT,4h,SHORT,2025-10-21 16:00:00,0.7921,2025-10-21 20:00:00,0.7419905887030795,TP1+TP2,0.05252329936318307,1
CKB/USDT,4h,SHORT,2025-08-21 08:00:00,0.004857,2025-08-22 08:00:00,0.004708463725284083,TP2,0.02468226629921356,6
CKB/USDT,4h,SHORT,2025-09-05 12:00:00,0.00476,2025-09-06 20:00:00,0.004845,SL_VWAP,-0.017857142857142856,8
CKB/USDT,4h,LONG,2025-09-10 00:00:00,0.005065,2025-09-10 08:00:00,0.005024,SL_VWAP,-0.008094768015794717,2
CKB/USDT,4h,LONG,2025-09-10 12:00:00,0.005086,2025-09-10 16:00:00,0.005022,SL_CANDLE,-0.012583562721195403,1
YFI/USDT,4h,SHORT,2025-08-28 12:00:00,5445.0,2025-08-28 20:00:00,5445.0,SL_BE,0.002237464714044092,2
YFI/USDT,4h,SHORT,2025-09-05 12:00:00,5233.0,2025-09-07 08:00:00,5233.0,SL_BE,0.0018960838026186072,11
YFI/USDT,4h,SHORT,2025-09-07 16:00:00,5192.0,2025-09-08 00:00:00,5246.0,SL_CANDLE,-0.010400616332819723,2
RVN/USDT,4h,SHORT,2025-09-05 12:00:00,0.01291,2025-09-05 20:00:00,0.01291,SL_BE,0.0012166604194250286,2
RVN/USDT,4h,LONG,2025-10-10 04:00:00,0.01241,2025-10-10 12:00:00,0.01181,SL_CANDLE,-0.048348106365834,2
RVN/USDT,4h,SHORT,2025-11-04 16:00:00,0.00883,2025-11-04 20:00:00,0.00924,SL_CANDLE,-0.04643261608154028,1
AXL/USDT,4h,SHORT,2025-09-03 00:00:00,0.2983,2025-09-03 08:00:00,0.2983,SL_BE,0.002352962838240633,2
AXL/USDT,4h,SHORT,2025-10-01 00:00:00,0.2786,2025-10-01 08:00:00,0.286,SL_CANDLE,-0.026561378320172153,2
ZRX/USDT,4h,LONG,2025-08-30 00:00:00,0.2506,2025-08-31 08:00:00,0.2506,SL_BE,0.005171789491763874,8
ZRX/USDT,4h,LONG,2025-09-07 00:00:00,0.278,2025-09-08 00:00:00,0.27803333333333335,TP2,0.0001199040767385959,6
ZRX/USDT,4h,SHORT,2025-10-10 12:00:00,0.2392,2025-10-10 16:00:00,0.24004636107768998,TP2,-0.0035382988197741774,1
ZRX/USDT,4h,SHORT,2025-10-25 00:00:00,0.1965,2025-10-25 12:00:00,0.1965,SL_BE,0.000579699111939516,3
ZRX/USDT,4h,SHORT,2025-10-29 20:00:00,0.1898,2025-10-30 04:00:00,0.1858959279790507,TP2,0.015753146589558262,2
ZRX/USDT,4h,LONG,2025-11-12 08:00:00,0.2239,2025-11-12 12:00:00,0.22403527973857423,TP2,0.0006041971352132447,1
ZRX/USDT,4h,SHORT,2025-11-18 20:00:00,0.1772,2025-11-19 04:00:00,0.1732321206929867,TP2,0.01920590446129975,2
ZRX/USDT,4h,SHORT,2025-11-20 16:00:00,0.1662,2025-11-20 20:00:00,0.1682516997998496,TP2,-0.012344764138686048,1
KAVA/USDT,4h,SHORT,2025-07-31 12:00:00,0.3875,2025-07-31 16:00:00,0.3919,SL_CANDLE,-0.011354838709677458,1
KAVA/USDT,4h,SHORT,2025-09-13 12:00:00,0.3664,2025-09-13 16:00:00,0.3625101715772489,TP1+TP2,0.008545710865939133,1
KAVA/USDT,4h,SHORT,2025-09-19 08:00:00,0.3322,2025-09-21 08:00:00,0.327142250191524,TP2,0.015225014474641809,12
KAVA/USDT,4h,SHORT,2025-09-28 08:00:00,0.3187,2025-09-28 16:00:00,0.3187,SL_BE,0.0001326485070621147,2
KAVA/USDT,4h,SHORT,2025-10-10 20:00:00,0.1677,2025-10-11 08:00:00,0.1943,SL_VWAP,-0.15861657722122846,3
KAVA/USDT,4h,SHORT,2025-10-21 16:00:00,0.1504,2025-10-21 20:00:00,0.1447502654779006,TP1+TP2,0.03261733025258924,1
KAVA/USDT,4h,SHORT,2025-11-20 16:00:00,0.1227,2025-11-20 20:00:00,0.12156553885938493,TP2,0.009245812066952554,1
MINA/USDT,4h,SHORT,2025-10-10 12:00:00,0.1592,2025-10-10 16:00:00,0.15605049926482387,TP2,0.01978329607522702,1
MINA/USDT,4h,LONG,2025-11-05 12:00:00,0.1363,2025-11-05 16:00:00,0.14546373350096586,TP1+TP2,0.052257593956253345,1
T/USDT,4h,SHORT,2025-08-21 04:00:00,0.01611,2025-08-21 12:00:00,0.01611,SL_BE,0.002864933007522773,2
T/USDT,4h,SHORT,2025-09-05 12:00:00,0.0159,2025-09-05 16:00:00,0.01601,SL_VWAP,-0.006918238993710628,1
T/USDT,4h,LONG,2025-09-14 16:00:00,0.01664,2025-09-15 00:00:00,0.01653,SL_CANDLE,-0.006610576923076863,2
T/USDT,4h,SHORT,2025-10-09 08:00:00,0.0151,2025-10-09 12:00:00,0.01523,SL_CANDLE,-0.008609271523178802,1
T/USDT,4h,SHORT,2025-10-10 12:00:00,0.0148,2025-10-10 16:00:00,0.01463056529387365,TP2,0.011448290954483202,1
T/USDT,4h,SHORT,2025-11-20 16:00:00,0.01155,2025-11-20 20:00:00,0.01173,SL_CANDLE,-0.0155844155844157,1
BERA/USDT,4h,LONG,2025-08-14 20:00:00,2.206,2025-08-15 00:00:00,2.116,SL_CANDLE,-0.04079782411604708,1
BERA/USDT,4h,LONG,2025-08-15 16:00:00,2.17,2025-08-15 20:00:00,2.162,SL_VWAP,-0.0036866359447004643,1
BERA/USDT,4h,LONG,2025-08-28 08:00:00,2.78,2025-08-28 12:00:00,2.8579610704960214,TP2,0.02804355053813728,1
BERA/USDT,4h,LONG,2025-09-25 04:00:00,2.585,2025-09-25 12:00:00,2.585,SL_BE,0.006520212778617866,2
BERA/USDT,4h,LONG,2025-10-03 16:00:00,3.046,2025-10-03 20:00:00,2.9968232158788033,TP2,-0.01614470916651232,1
DGB/USDT,4h,SHORT,2025-08-22 00:00:00,0.00824,2025-08-22 04:00:00,0.008236846184381598,TP2,0.0003827446138838844,1
DGB/USDT,4h,SHORT,2025-09-05 12:00:00,0.00814,2025-09-05 16:00:00,0.008025494962067338,TP1+TP2,0.011054694811130002,1
DGB/USDT,4h,SHORT,2025-11-26 08:00:00,0.00669,2025-11-26 12:00:00,0.006600380128474995,TP2,0.013396094398356491,1
AWE/USDT,4h,SHORT,2025-08-27 04:00:00,0.04972,2025-08-27 12:00:00,0.05038,SL_CANDLE,-0.013274336283185858,2
AWE/USDT,4h,LONG,2025-09-03 12:00:00,0.05233,2025-09-04 04:00:00,0.05045,SL_VWAP,-0.035925855150009546,4
AWE/USDT,4h,LONG,2025-09-20 04:00:00,0.07994,2025-09-20 12:00:00,0.08332503070235973,TP2,0.04234464226119261,2
AWE/USDT,4h,LONG,2025-09-26 00:00:00,0.10342,2025-09-26 04:00:00,0.0993,SL_VWAP,-0.03983755559853025,1
AWE/USDT,4h,LONG,2025-10-01 04:00:00,0.12232,2025-10-01 08:00:00,0.12250779893126733,TP2,0.0015353084635981854,1
AWE/USDT,4h,SHORT,2025-10-21 20:00:00,0.07333,2025-10-22 04:00:00,0.07333,SL_BE,0.001389194448254083,2
AWE/USDT,4h,SHORT,2025-11-06 12:00:00,0.06308,2025-11-06 20:00:00,0.06308,SL_BE,0.0005434618154375822,2
AWE/USDT,4h,LONG,2025-11-16 08:00:00,0.06991,2025-11-16 16:00:00,0.06067,SL_VWAP,-0.13216993277070516,2
NXPC/USDT,4h,LONG,2025-11-14 00:00:00,0.4194,2025-11-14 08:00:00,0.4194,SL_BE,0.009701650726830744,2
NXPC/USDT,4h,LONG,2025-11-20 00:00:00,0.4399,2025-11-20 04:00:00,0.47329079011707587,TP1+TP2,0.06108757877212784,1
NXPC/USDT,4h,LONG,2025-12-04 00:00:00,0.471,2025-12-04 04:00:00,0.4766632206902396,TP2,0.01202382312152784,1
XVG/USDT,4h,SHORT,2025-08-22 08:00:00,0.006156,2025-08-22 12:00:00,0.006597,SL_CANDLE,-0.07163742690058486,1
XVG/USDT,4h,SHORT,2025-09-05 12:00:00,0.00545,2025-09-06 12:00:00,0.00545,SL_BE,0.0018617980370539081,6
XVG/USDT,4h,LONG,2025-10-10 00:00:00,0.008331,2025-10-10 04:00:00,0.008856743668891562,TP2,0.063106910201844,1
XVG/USDT,4h,SHORT,2025-10-21 20:00:00,0.005692,2025-10-22 00:00:00,0.005743745757863765,TP2,-0.009090962379438757,1
XVG/USDT,4h,SHORT,2025-12-02 16:00:00,0.006099,2025-12-03 04:00:00,0.006099,SL_BE,0.005594001421034187,3
XNO/USDT,4h,LONG,2025-08-22 12:00:00,0.995,2025-08-22 16:00:00,0.9897354973646877,TP2,-0.005290957422424429,1
XNO/USDT,4h,SHORT,2025-09-23 16:00:00,0.797,2025-09-24 04:00:00,0.815,SL_CANDLE,-0.02258469259723953,3
XNO/USDT,4h,SHORT,2025-10-25 00:00:00,0.672,2025-10-25 12:00:00,0.684,SL_VWAP,-0.017857142857142873,3
XNO/USDT,4h,LONG,2025-11-08 16:00:00,1.105,2025-11-08 20:00:00,1.2077662985404707,TP2,0.09300117514974725,1
ZIL/USDT,4h,SHORT,2025-10-10 04:00:00,0.01071,2025-10-10 08:00:00,0.01089,SL_CANDLE,-0.01680672268907559,1
ZIL/USDT,4h,SHORT,2025-10-10 12:00:00,0.0104,2025-10-10 16:00:00,0.010269698384548106,TP2,0.012529001485759004,1
ZIL/USDT,4h,SHORT,2025-10-24 12:00:00,0.00783,2025-10-24 16:00:00,0.00795,SL_VWAP,-0.01532567049808433,1
ZIL/USDT,4h,SHORT,2025-11-28 00:00:00,0.00594,2025-11-28 08:00:00,0.00603,SL_CANDLE,-0.015151515151515119,2
ZIL/USDT,4h,SHORT,2025-11-28 16:00:00,0.00594,2025-11-29 00:00:00,0.00594,SL_BE,0.00031048465192442425,2
ASTR/USDT,4h,LONG,2025-08-22 12:00:00,0.02553,2025-08-22 16:00:00,0.025638021623041234,TP2,0.0042311642397662745,1
ASTR/USDT,4h,SHORT,2025-09-05 12:00:00,0.02307,2025-09-05 16:00:00,0.02333,SL_VWAP,-0.01127004768097095,1
ASTR/USDT,4h,SHORT,2025-10-21 20:00:00,0.01754,2025-10-22 00:00:00,0.01752339512941193,TP2,0.0009466858944167793,1
CELO/USDT,4h,SHORT,2025-08-31 04:00:00,0.3172,2025-09-01 00:00:00,0.30770000000000003,TP2,0.027032317142011583,5
CELO/USDT,4h,SHORT,2025-10-21 20:00:00,0.2373,2025-10-22 00:00:00,0.23590576864007856,TP2,0.005875395532749471,1
EDU/USDT,4h,LONG,2025-09-20 12:00:00,0.1501,2025-09-21 04:00:00,0.19923640582751045,TP2,0.25226254052841013,4
EDU/USDT,4h,SHORT,2025-11-07 08:00:00,0.1568,2025-11-07 12:00:00,0.1638,SL_VWAP,-0.044642857142857185,1
EDU/USDT,4h,SHORT,2025-11-12 12:00:00,0.1613,2025-11-12 16:00:00,0.15268387786237045,TP1+TP2,0.04644636044130061,1
EDU/USDT,4h,LONG,2025-11-13 20:00:00,0.1737,2025-11-14 00:00:00,0.1816800125282936,TP2,0.04594135019167307,1
EDU/USDT,4h,LONG,2025-11-27 16:00:00,0.1648,2025-11-27 20:00:00,0.16279825934199044,TP2,-0.012146484575300761,1
COW/USDT,4h,SHORT,2025-08-06 16:00:00,0.3484,2025-08-07 04:00:00,0.3558,SL_VWAP,-0.021239954075775024,3
COW/USDT,4h,SHORT,2025-09-03 04:00:00,0.3302,2025-09-03 08:00:00,0.3349,SL_CANDLE,-0.014233797698364574,1
COW/USDT,4h,LONG,2025-09-10 12:00:00,0.3563,2025-09-10 16:00:00,0.3548079663717738,TP2,-0.004187576840376641,1
COW/USDT,4h,SHORT,2025-09-28 08:00:00,0.281,2025-09-28 12:00:00,0.2854,SL_CANDLE,-0.015658362989323698,1
ROSE/USDT,4h,LONG,2025-09-10 20:00:00,0.02771,2025-09-11 12:00:00,0.02707,SL_CANDLE,-0.023096355106459698,4
ROSE/USDT,4h,LONG,2025-09-17 16:00:00,0.0298,2025-09-17 20:00:00,0.030406397214476744,TP2,0.020348899814655822,1
ROSE/USDT,4h,SHORT,2025-09-23 16:00:00,0.02632,2025-09-24 04:00:00,0.02632,SL_BE,0.0011533122795847237,3
ROSE/USDT,4h,SHORT,2025-10-21 16:00:00,0.01803,2025-10-21 20:00:00,0.017250854599584725,TP1+TP2,0.037672618024754495,1
ROSE/USDT,4h,SHORT,2025-11-27 00:00:00,0.01528,2025-11-28 08:00:00,0.01528,SL_BE,0.004356095100009797,8
SUSHI/USDT,4h,SHORT,2025-10-10 12:00:00,0.6675,2025-10-10 16:00:00,0.6604956658527495,TP2,0.010493384490262825,1
SUSHI/USDT,4h,SHORT,2025-11-20 12:00:00,0.4614,2025-11-20 16:00:00,0.4396032300201915,TP1+TP2,0.04175623597806728,1
SC/USDT,4h,LONG,2025-08-01 00:00:00,0.003533,2025-08-01 04:00:00,0.0036974586245567998,TP2,0.046549285184489,1
SC/USDT,4h,SHORT,2025-10-09 08:00:00,0.002592,2025-10-09 16:00:00,0.002592,SL_BE,0.0004248323933837454,2
SC/USDT,4h,SHORT,2025-11-20 16:00:00,0.001676,2025-11-20 20:00:00,0.001665846374196042,TP2,0.006058249286371166,1
BLUR/USDT,4h,LONG,2025-09-17 16:00:00,0.08626,2025-09-17 20:00:00,0.08690022921470611,TP2,0.007422086885069628,1
BLUR/USDT,4h,LONG,2025-09-20 12:00:00,0.08707,2025-09-21 08:00:00,0.08456,SL_CANDLE,-0.028827380268749266,5
BIO/USDT,4h,LONG,2025-07-29 20:00:00,0.0732,2025-07-30 00:00:00,0.0702,SL_VWAP,-0.04098360655737709,1
BIO/USDT,4h,LONG,2025-08-08 08:00:00,0.0909,2025-08-09 00:00:00,0.11141259534403451,TP2,0.19113605639982653,4
BIO/USDT,4h,LONG,2025-09-13 08:00:00,0.1726,2025-09-13 12:00:00,0.17729898070486874,TP2,0.027224685427976465,1
BIO/USDT,4h,SHORT,2025-11-28 16:00:00,0.0599,2025-11-29 08:00:00,0.05914599448241743,TP2,0.012587738190026196,4
ID/USDT,4h,LONG,2025-09-12 16:00:00,0.1694,2025-09-12 20:00:00,0.1693104347383127,TP2,-0.0005287205530536991,1
ID/USDT,4h,LONG,2025-09-20 04:00:00,0.1679,2025-09-21 00:00:00,0.17848652308569568,TP2,0.050678184349913294,5
VTHO/USDT,4h,SHORT,2025-09-05 12:00:00,0.001815,2025-09-05 20:00:00,0.001815,SL_BE,0.00038690240417648525,2
GMX/USDT,4h,LONG,2025-08-06 04:00:00,13.71,2025-08-07 08:00:00,14.142825324246504,TP2,0.031570045532202974,7
GMX/USDT,4h,SHORT,2025-09-04 04:00:00,14.27,2025-09-04 08:00:00,14.09288909223444,TP2,0.012411416101300594,1
GMX/USDT,4h,LONG,2025-09-17 16:00:00,15.4,2025-09-17 20:00:00,15.470823741227862,TP2,0.004598944235575458,1
GMX/USDT,4h,SHORT,2025-11-20 16:00:00,8.34,2025-11-21 00:00:00,8.203661120281403,TP2,0.016347587496234644,2
SAHARA/USDT,4h,LONG,2025-08-10 08:00:00,0.09179,2025-08-10 12:00:00,0.09789630219703438,TP1+TP2,0.05805264704441243,1
SAHARA/USDT,4h,SHORT,2025-09-18 04:00:00,0.08683,2025-09-18 16:00:00,0.0881,SL_CANDLE,-0.014626281239202963,3
SAHARA/USDT,4h,SHORT,2025-09-23 16:00:00,0.07956,2025-09-24 04:00:00,0.07898856218567378,TP2,0.007182476298720783,3
SAHARA/USDT,4h,LONG,2025-11-16 12:00:00,0.07948,2025-11-16 16:00:00,0.0797467400874391,TP2,0.0033560655188613372,1
HOT/USDT,4h,SHORT,2025-08-14 12:00:00,0.000948,2025-08-14 16:00:00,0.0009343978311123079,TP2,0.014348279417396692,1
HOT/USDT,4h,SHORT,2025-09-05 12:00:00,0.000924,2025-09-05 16:00:00,0.00093,SL_VWAP,-0.006493506493506534,1
HOT/USDT,4h,SHORT,2025-10-10 12:00:00,0.000836,2025-10-10 16:00:00,0.0008215094671987531,TP2,0.01733317320723319,1
HOT/USDT,4h,SHORT,2025-10-29 20:00:00,0.000647,2025-10-30 12:00:00,0.0006086815095004789,TP2,0.047658652064294996,4
BTC/USDT,1d,LONG,2023-10-16 00:00:00,28500.78,2023-10-18 00:00:00,28836.841332355783,TP2,0.011791302987349279,2
BTC/USDT,1d,LONG,2023-11-15 00:00:00,37858.2,2023-11-16 00:00:00,37753.053552475554,TP2,-0.0027773757739259376,1
